,url,address,title,area,bedrooms,bathrooms,garages,price,date
6078,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-66m2-venda-RS370000-id-2511418498/,"Rua João Grumiche - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,370000,2021-04-28 
6079,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-150m2-venda-RS929000-id-2514201706/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 150m²
",150,3,4,2,929000,2021-04-28 
6080,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS266000-id-2499318491/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,266000,2021-04-28 
6081,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-89m2-venda-RS280001-id-2486596096/,"Rua Eugênio Portela, 617 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,2,1,280001,2021-04-28 
6082,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS497000-id-2501103437/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,1,1,497000,2021-04-28 
6083,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-74m2-venda-RS281000-id-2507314589/,"Rua Adélia Schröeder Pontes - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,281000,2021-04-28 
6084,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-59m2-venda-RS180000-id-2513293130/,"Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,180000,2021-04-28 
6085,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-122m2-venda-RS480000-id-2497934175/,"Avenida Salvador Di Bernardi, 815 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 122m²
",122,3,1,1,480000,2021-04-28 
6086,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-54m2-venda-RS205000-id-2507862203/,"Rua Cristóvão Ribeiro Filho, 102 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,205000,2021-04-28 
6087,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-96m2-venda-RS358000-id-2481594089/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 96m²
",96,3,2,2,358000,2021-04-28 
6088,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-63m2-venda-RS351196-id-2492312646/,"Rua José Lino Kretzer, 588 - Centro, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,2,1,351196,2021-04-28 
6089,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-67m2-venda-RS249900-id-2480704880/,"Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 67m²
",67,3,1,1,249900,2021-04-28 
6090,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-98m2-venda-RS630000-id-2511070192/,"Rua João Batista Derner Neves - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 98m²
",98,3,2,1,630000,2021-04-28 
6091,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-67m2-venda-RS265000-id-2506848254/,"Rua Bom Pastor - Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 67m²
",67,3,2,2,265000,2021-04-28 
6092,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS190000-id-2486417775/,"Rua José Victor da Rosa - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,190000,2021-04-28 
6093,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-54m2-venda-RS191000-id-2512136819/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,191000,2021-04-28 
6094,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-79m2-venda-RS240000-id-2506025098/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 79m²
",79,2,2,1,240000,2021-04-28 
6095,vivareal.com/imovel/apartamento-1-quartos-barreiros-bairros-sao-jose-com-garagem-54m2-venda-RS201000-id-2492719309/,"Barreiros, São José - SC","Apartamento com  Quarto à Venda, 54m²
",54,1,1,1,201000,2021-04-28 
6096,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-53m2-venda-RS150000-id-2506978255/,"Rua Francisco Jacinto de Melo - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,1,150000,2021-04-28 
6097,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-74m2-venda-RS415000-id-2511158175/,"Rua Caetana Alves Leite - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 74m²
",74,3,2,1,415000,2021-04-28 
6098,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-66m2-venda-RS370000-id-2513243801/,"Rua João Grumiche, 451 - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,1,1,370000,2021-04-28 
6099,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS450000-id-2482987860/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,450000,2021-04-28 
6100,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-55m2-venda-RS150000-id-2511294241/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,150000,2021-04-28 
6101,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-81m2-venda-RS424000-id-2511294240/,"Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,2,1,424000,2021-04-28 
6102,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS370000-id-2510604427/,"Rua João Correia Sobrinho - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,370000,2021-04-28 
6103,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS500000-id-2510723748/,"Rua João Batista Derner Neves - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 72m²
",72,2,2,1,500000,2021-04-28 
6104,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-64m2-venda-RS245000-id-2513406585/,"Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,245000,2021-04-28 
6105,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-99m2-venda-RS528000-id-2502929991/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 99m²
",99,2,1,2,528000,2021-04-28 
6106,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-103m2-venda-RS750000-id-2492314603/,"Avenida Lédio João Martins, 725 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 103m²
",103,3,2,1,750000,2021-04-28 
6107,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-129m2-venda-RS700000-id-2450565388/,"Avenida Marechal Castelo Branco, 407 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 129m²
",129,3,2,2,700000,2021-04-28 
6108,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-57m2-venda-RS318000-id-2512062775/,"Rua José Wilson Francisco - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,318000,2021-04-28 
6109,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-69m2-venda-RS320000-id-2488883981/,"Rua Gisela - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,1,1,320000,2021-04-28 
6110,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-149m2-venda-RS850000-id-2510726079/,"Rua Caetano José Ferreira - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 149m²
",149,3,3,2,850000,2021-04-28 
6111,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-142m2-venda-RS911370-id-2496424985/,"Rua Dezenove de Março - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 142m²
",142,3,2,2,911370,2021-04-28 
6112,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-62m2-venda-RS160000-id-2507027839/,"Rua João Theodoro da Silva - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,160000,2021-04-28 
6113,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS195000-id-2464824085/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,1,1,195000,2021-04-28 
6114,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS276000-id-2513506830/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,1,1,276000,2021-04-28 
6115,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-84m2-venda-RS650000-id-2481664823/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,3,1,650000,2021-04-28 
6116,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-65m2-venda-RS193900-id-2480704091/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,--,193900,2021-04-28 
6117,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-69m2-venda-RS265000-id-2495963343/,"Rua Angelita Figueiredo - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,1,265000,2021-04-28 
6118,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-68m2-venda-RS255000-id-2510838196/,"Rua Humberto Anibal Climaco - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,255000,2021-04-28 
6119,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS395000-id-2492312210/,"Rua do Iano, 416 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,1,1,395000,2021-04-28 
6121,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-125m2-venda-RS590000-id-2500745832/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 125m²
",125,3,1,1,590000,2021-04-28 
6122,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-57m2-venda-RS290000-id-2509959286/,"Rua Elis Regina - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,290000,2021-04-28 
6123,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-97m2-venda-RS222000-id-2517104719/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,2,--,222000,2021-04-28 
6124,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-73m2-venda-RS270000-id-2498334613/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,270000,2021-04-28 
6125,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-121m2-venda-RS893590-id-2481221665/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,4,2,893590,2021-04-28 
6126,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-80m2-venda-RS296800-id-2492315200/,"Rua Maria Filomena da Silva, 130 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,296800,2021-04-28 
6127,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-60m2-venda-RS196000-id-2492314619/,"Rua Manoel Marques Júnior, 05 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,196000,2021-04-28 
6128,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-48m2-venda-RS169000-id-2487407074/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,169000,2021-04-28 
6129,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS345000-id-2506847157/,"Rua Eugênio Portela - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,345000,2021-04-28 
6130,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-93m2-venda-RS480000-id-2492313306/,"Rua Adão Schmidt, 1717 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 93m²
",93,3,1,1,480000,2021-04-28 
6131,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-83m2-venda-RS340000-id-2517639183/,"Rua Elis Regina - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,1,2,340000,2021-04-28 
6132,vivareal.com/imovel/apartamento-3-quartos-ponta-de-baixo-bairros-sao-jose-90m2-venda-RS240000-id-1039034237/,"Rua Assis Brasil, 4910 - Ponta de Baixo, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,2,--,240000,2021-04-28 
6133,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-112m2-venda-RS750000-id-2492314282/,"Rua Caetano José Ferreira, 393 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,2,1,750000,2021-04-28 
6134,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS410000-id-2510073431/,"Rua Altino Sebastião Pereira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,1,2,410000,2021-04-28 
6135,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-127m2-venda-RS605430-id-2507315777/,"Rua Otávio do Patrocínio Medeiros - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 127m²
",127,3,2,1,605430,2021-04-28 
6136,vivareal.com/imovel/apartamento-4-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-154m2-venda-RS737219-id-2507315679/,"Rua Otávio do Patrocínio Medeiros - Nossa Senhora do Rosário, São José - SC","Apartamento com 4 Quartos à Venda, 154m²
",154,4,3,1,737219,2021-04-28 
6137,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-89m2-venda-RS428741-id-2507315775/,"Rua Otávio do Patrocínio Medeiros - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,428741,2021-04-28 
6138,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-89m2-venda-RS432268-id-2507315774/,"Rua Otávio do Patrocínio Medeiros - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,432268,2021-04-28 
6139,vivareal.com/imovel/apartamento-4-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-160m2-venda-RS764170-id-2507315582/,"Rua Otávio do Patrocínio Medeiros - Nossa Senhora do Rosário, São José - SC","Apartamento com 4 Quartos à Venda, 160m²
",160,4,3,1,764170,2021-04-28 
6140,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-51m2-venda-RS160000-id-2512937282/,"Rua César Zuchinalli, 22 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 51m²
",51,2,1,1,160000,2021-04-28 
6141,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-74m2-venda-RS196000-id-2517466858/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,1,1,196000,2021-04-28 
6142,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-58m2-venda-RS180000-id-1042768881/,"Rua Adélia Schröeder Pontes - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,180000,2021-04-28 
6143,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-112m2-venda-RS600000-id-2506026075/,"Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,4,2,600000,2021-04-28 
6144,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS230000-id-2508570028/,"Rua Maria Elizabete Marques de Mattos - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,2,1,230000,2021-04-28 
6145,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS415000-id-2511070190/,"Rua Fagundes Varela - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,2,1,415000,2021-04-28 
6146,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-67m2-venda-RS275000-id-2505819792/,"Campinas, Florianópolis - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,275000,2021-04-28 
6147,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-129m2-venda-RS990000-id-2451891829/,"Rua Brasilpinho, 301 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 129m²
",129,3,4,2,990000,2021-04-28 
6148,vivareal.com/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-101m2-venda-RS650000-id-2507553027/,"Rua Caetano José Ferreira, 440 - Kobrasol, São José - SC","Apartamento com 4 Quartos à Venda, 101m²
",101,4,2,1,650000,2021-04-28 
6149,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-66m2-venda-RS299000-id-2486596397/,"Rua Ataulfo Alves, 85 - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,299000,2021-04-28 
6150,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS420000-id-2493767076/,"Avenida Marechal Castelo Branco, 261 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,420000,2021-04-28 
6151,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-89m2-venda-RS393000-id-2502700911/,"Rua Gisela, 905 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,1,1,393000,2021-04-28 
6152,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-54m2-venda-RS250000-id-2517075087/,"Rua Manoel Rosa - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,250000,2021-04-28 
6153,vivareal.com/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-139m2-venda-RS650000-id-2512070543/,"Avenida Acioni Souza Filho, 39 - Kobrasol, São José - SC","Apartamento com 4 Quartos à Venda, 139m²
",139,4,2,1,650000,2021-04-28 
6154,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS580000-id-2480555820/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,2,1,580000,2021-04-28 
6155,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS585200-id-2510468950/,"Rua Manoel Loureiro - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,585200,2021-04-28 
6156,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-57m2-venda-RS145000-id-2516964289/,"Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,--,145000,2021-04-28 
6157,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-54m2-venda-RS260000-id-2512728485/,"Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,260000,2021-04-28 
6158,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS450000-id-2494327682/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,450000,2021-04-28 
6159,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-90m2-venda-RS720000-id-2509482375/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 90m²
",90,2,2,1,720000,2021-04-28 
